id,left,top,right,bottom,row_index,col_index
12003,128.533672893000016,35.775696240999999,128.536492893000030,35.773446241000002,107,65
12000,128.533672893000016,35.782446240999995,128.536492893000030,35.780196240999999,104,65
12001,128.533672893000016,35.780196240999999,128.536492893000030,35.777946241000002,105,65
12006,128.533672893000016,35.768946240999995,128.536492893000030,35.766696240999998,110,65
12007,128.533672893000016,35.766696240999998,128.536492893000030,35.764446241000002,111,65
12004,128.533672893000016,35.773446240999995,128.536492893000030,35.771196240999998,108,65
12005,128.533672893000016,35.771196240999998,128.536492893000030,35.768946241000002,109,65
11930,128.533672893000016,35.939946240999994,128.536492893000030,35.937696240999998,34,65
11931,128.533672893000016,35.937696240999998,128.536492893000030,35.935446241000001,35,65
11928,128.533672893000016,35.944446240999994,128.536492893000030,35.942196240999998,32,65
11929,128.533672893000016,35.942196240999998,128.536492893000030,35.939946241000001,33,65
11934,128.533672893000016,35.930946240999994,128.536492893000030,35.928696240999997,38,65
11935,128.533672893000016,35.928696240999997,128.536492893000030,35.926446241000001,39,65
11932,128.533672893000016,35.935446240999994,128.536492893000030,35.933196240999997,36,65
11933,128.533672893000016,35.933196240999997,128.536492893000030,35.930946241000001,37,65
11922,128.533672893000016,35.957946240999995,128.536492893000030,35.955696240999998,26,65
11923,128.533672893000016,35.955696240999998,128.536492893000030,35.953446241000002,27,65
11920,128.533672893000016,35.962446240999995,128.536492893000030,35.960196240999998,24,65
11921,128.533672893000016,35.960196240999998,128.536492893000030,35.957946241000002,25,65
11926,128.533672893000016,35.948946240999994,128.536492893000030,35.946696240999998,30,65
11927,128.533672893000016,35.946696240999998,128.536492893000030,35.944446241000001,31,65
11924,128.533672893000016,35.953446240999995,128.536492893000030,35.951196240999998,28,65
11925,128.533672893000016,35.951196240999998,128.536492893000030,35.948946241000002,29,65
11914,128.533672893000016,35.975946240999995,128.536492893000030,35.973696240999999,18,65
11915,128.533672893000016,35.973696240999999,128.536492893000030,35.971446241000002,19,65
11912,128.533672893000016,35.980446240999996,128.536492893000030,35.978196240999999,16,65
11913,128.533672893000016,35.978196240999999,128.536492893000030,35.975946241000003,17,65
11918,128.533672893000016,35.966946240999995,128.536492893000030,35.964696240999999,22,65
11919,128.533672893000016,35.964696240999999,128.536492893000030,35.962446241000002,23,65
11916,128.533672893000016,35.971446240999995,128.536492893000030,35.969196240999999,20,65
11917,128.533672893000016,35.969196240999999,128.536492893000030,35.966946241000002,21,65
11962,128.533672893000016,35.867946240999999,128.536492893000030,35.865696241000002,66,65
11963,128.533672893000016,35.865696240999995,128.536492893000030,35.863446240999998,67,65
11960,128.533672893000016,35.872446240999999,128.536492893000030,35.870196241000002,64,65
11961,128.533672893000016,35.870196240999995,128.536492893000030,35.867946240999999,65,65
11966,128.533672893000016,35.858946240999998,128.536492893000030,35.856696241000002,70,65
11967,128.533672893000016,35.856696240999995,128.536492893000030,35.854446240999998,71,65
11964,128.533672893000016,35.863446240999998,128.536492893000030,35.861196241000002,68,65
11965,128.533672893000016,35.861196240999995,128.536492893000030,35.858946240999998,69,65
11954,128.533672893000016,35.885946240999999,128.536492893000030,35.883696241000003,58,65
11955,128.533672893000016,35.883696240999996,128.536492893000030,35.881446240999999,59,65
11952,128.533672893000016,35.890446240999999,128.536492893000030,35.888196241000003,56,65
11953,128.533672893000016,35.888196240999996,128.536492893000030,35.885946240999999,57,65
11958,128.533672893000016,35.876946240999999,128.536492893000030,35.874696241000002,62,65
11959,128.533672893000016,35.874696240999995,128.536492893000030,35.872446240999999,63,65
11956,128.533672893000016,35.881446240999999,128.536492893000030,35.879196241000002,60,65
11957,128.533672893000016,35.879196240999995,128.536492893000030,35.876946240999999,61,65
11946,128.533672893000016,35.903946241000000,128.536492893000030,35.901696241000003,50,65
11947,128.533672893000016,35.901696240999996,128.536492893000030,35.899446241000000,51,65
11944,128.533672893000016,35.908446241000000,128.536492893000030,35.906196241000004,48,65
11945,128.533672893000016,35.906196240999996,128.536492893000030,35.903946241000000,49,65
11950,128.533672893000016,35.894946241000000,128.536492893000030,35.892696241000003,54,65
11951,128.533672893000016,35.892696240999996,128.536492893000030,35.890446240999999,55,65
11948,128.533672893000016,35.899446241000000,128.536492893000030,35.897196241000003,52,65
11949,128.533672893000016,35.897196240999996,128.536492893000030,35.894946241000000,53,65
11938,128.533672893000016,35.921946241000001,128.536492893000030,35.919696241000004,42,65
11939,128.533672893000016,35.919696240999997,128.536492893000030,35.917446241000000,43,65
11936,128.533672893000016,35.926446240999994,128.536492893000030,35.924196240999997,40,65
11937,128.533672893000016,35.924196240999997,128.536492893000030,35.921946241000001,41,65
11942,128.533672893000016,35.912946241000000,128.536492893000030,35.910696241000004,46,65
11943,128.533672893000016,35.910696240999997,128.536492893000030,35.908446241000000,47,65
11940,128.533672893000016,35.917446241000000,128.536492893000030,35.915196241000004,44,65
11941,128.533672893000016,35.915196240999997,128.536492893000030,35.912946241000000,45,65
